,0
0,8.604000000000411
1,27.54600000000012
2,99.15699999999978
3,48.096000000000195
4,72.59299999999985
5,72.37649999999995
6,7.322700000000239
7,76.00799999999987
8,10.597999999999232
9,5.8889999999995375
10,68.8529999999999
11,33.172000000000175
12,73.04799999999992
13,72.69699999999989
14,6.841999999999654
15,72.49699999999994
16,4.243999999999538
17,51.22400000000003
18,15.134000000000178
19,39.65100000000007
20,29.965600000000087
21,73.6467999999999
22,22.743000000000364
23,15.838999999999437
24,18.255999999999432
25,22.71299999999919
26,28.33899999999906
27,25.15700000000016
28,17.230000000000665
29,2.4779999999995717
30,10.73000000000006
31,10.249000000000343
32,57.613800000000126
33,43.998000000000076
34,3.562000000000687
35,75.02399999999989
36,70.54100000000005
37,59.34100000000013
38,26.558999999998907
39,22.90239999999907
40,78.502
41,26.838000000000378
42,22.194000000000322
43,26.390999999998918
44,7.109400000000363
45,63.60299999999994
46,8.31190000000035
47,6.510999999999353
48,2.775999999999513
49,63.98699999999995
50,22.35299999999917
51,79.95499999999987
52,15.31400000000005
53,2.941999999999698
54,73.35569999999996
55,72.53399999999986
56,24.794000000000125
57,31.643000000000086
58,26.65190000000012
59,73.39199999999991
60,99.3299999999998
61,29.37099999999884
62,15.520000000000039
63,30.322999999998824
64,57.33700000000001
65,72.07699999999988
66,19.34599999999933
67,30.257899999998898
68,73.67699999999994
69,60.27599999999992
70,58.892
71,87.78099999999982
72,74.48699999999988
73,42.20800000000004
74,74.00899999999984
75,72.71200000000002
76,2.7879999999995846
77,8.29900000000017
78,8.677999999999447
79,9.87300000000019
80,65.82530000000008
81,56.71200000000013
82,9.764999999999485
83,31.197999999998977
84,11.940999999999217
85,75.52899999999988
86,33.04080000000001
87,44.677000000000014
88,1.9489999999997636
89,17.002999999999428
90,10.584000000000188
91,57.34930000000016
92,42.72000000000021
93,32.94780000000024
94,77.59399999999988
95,74.63499999999988
96,17.398000000000323
97,4.8218999999998005
98,73.815
99,75.12699999999992
100,71.81300000000003
101,27.20399999999906
102,86.72899999999984
103,41.33500000000019
104,75.98100000000002
105,42.824000000000034
106,10.254600000000352
107,14.415000000000227
108,18.862999999999218
109,12.035799999999437
110,12.256000000000348
111,62.29999999999995
112,48.248000000000125
113,77.03099999999989
114,75.62499999999986
115,8.049000000000255
116,74.20599999999988
117,13.882999999999338
118,72.71699999999984
119,65.24080000000006
120,30.2379999999989
121,8.146000000000235
122,75.00699999999986
123,18.986999999999078
124,43.56100000000006
125,4.5349999999996555
126,18.456000000000202
127,73.32200000000006
128,14.155000000000449
129,23.811000000000206
130,26.963000000000008
131,37.22500000000023
132,12.094000000000328
133,60.74499999999989
134,73.11489999999986
135,58.887999999999955
136,78.70699999999987
137,57.902000000000044
138,25.612299999999067
139,76.08599999999998
140,4.122000000000412
141,2.3340000000003585
142,24.071000000000268
143,24.741000000000057
144,4.968000000000416
145,72.66799999999992
146,28.028000000000063
147,73.94499999999988
148,22.89169999999919
149,24.388999999999072
150,73.30199999999998
151,72.51700000000002
152,74.87499999999994
153,26.354300000000038
154,40.42900000000014
155,25.985100000000088
156,24.96799999999915
157,6.760999999999651
158,80.07599999999988
159,61.61699999999997
160,18.2860000000004
161,67.75200000000015
162,74.99699999999984
163,18.935000000000393
164,7.373999999999356
165,22.035000000000153
166,39.291000000000146
167,8.274999999999444
168,19.67000000000027
169,71.48400000000007
170,72.33299999999991
171,73.50290000000001
172,17.717000000000148
173,72.90400000000002
174,36.875000000000256
175,76.30699999999989
176,10.037999999999347
177,72.84100000000002
178,63.504000000000126
179,21.20899999999908
180,31.855999999999053
181,69.10299999999998
182,21.986000000000303
183,51.148000000000216
184,60.74300000000016
185,78.08999999999983
186,16.699000000000332
187,15.0450000000004
188,74.21299999999987
189,47.926000000000045
190,1.9439999999998463
191,15.910799999999512
192,72.63699999999987
193,86.99029999999985
194,10.772799999999528
195,28.82559999999884
196,66.93099999999988
197,73.68599999999986
198,71.49800000000008
199,19.159000000000262
200,65.51900000000015
201,26.35699999999907
202,9.152999999999352
203,75.0849999999999
204,2.780999999999427
205,52.00170000000001
206,66.531
207,22.443799999999317
208,78.00299999999984
